Symbol,Price,Time,Volume
BINANCE:BTCUSDT,111964.48,1760205229306,5e-05
BINANCE:BTCUSDT,111964.48,1760205229306,5e-05
BINANCE:BTCUSDT,111964.48,1760205229306,5e-05
BINANCE:BTCUSDT,111964.48,1760205229306,5e-05
BINANCE:BTCUSDT,111964.48,1760205229306,5e-05
BINANCE:BTCUSDT,111964.48,1760205229306,5e-05
BINANCE:BTCUSDT,111964.48,1760205229306,0.04333
BINANCE:BTCUSDT,111964.48,1760205229306,5e-05
BINANCE:BTCUSDT,111964.48,1760205229306,5e-05
BINANCE:BTCUSDT,111964.47,1760205229306,0.0001
BINANCE:BTCUSDT,111964.47,1760205229306,5e-05
BINANCE:BTCUSDT,111964.47,1760205229306,5e-05
BINANCE:BTCUSDT,111964.47,1760205229306,5e-05
BINANCE:BTCUSDT,111964.47,1760205229306,5e-05
BINANCE:BTCUSDT,111964.47,1760205229306,5e-05
BINANCE:BTCUSDT,111964.47,1760205229306,5e-05
BINANCE:BTCUSDT,111964.47,1760205229306,5e-05
BINANCE:BTCUSDT,111964.47,1760205229306,5e-05
BINANCE:BTCUSDT,111964.47,1760205229306,5e-05
BINANCE:BTCUSDT,111964.47,1760205229306,5e-05
BINANCE:BTCUSDT,111964.47,1760205229306,5e-05
BINANCE:BTCUSDT,111964.47,1760205229306,0.0001
BINANCE:BTCUSDT,111964.47,1760205229306,5e-05
BINANCE:BTCUSDT,111964.47,1760205229306,5e-05
BINANCE:BTCUSDT,111964.47,1760205229306,5e-05
BINANCE:BTCUSDT,111964.47,1760205229306,5e-05
BINANCE:BTCUSDT,111964.47,1760205229306,5e-05
BINANCE:BTCUSDT,111964.47,1760205229306,5e-05
BINANCE:BTCUSDT,111964.47,1760205229306,5e-05
BINANCE:BTCUSDT,111964.47,1760205229306,5e-05
BINANCE:BTCUSDT,111964.47,1760205229306,5e-05
BINANCE:BTCUSDT,111964.47,1760205229306,5e-05
BINANCE:BTCUSDT,111964.46,1760205229306,0.0001
BINANCE:BTCUSDT,111964.46,1760205229306,0.0001
BINANCE:BTCUSDT,111964.38,1760205229306,0.0001
BINANCE:BTCUSDT,111964.32,1760205229306,0.00893
BINANCE:BTCUSDT,111964.32,1760205229306,5e-05
BINANCE:BTCUSDT,111964.32,1760205229306,0.0001
BINANCE:BTCUSDT,111964.32,1760205229306,0.0001
BINANCE:BTCUSDT,111964.32,1760205229306,5e-05
BINANCE:BTCUSDT,111964.32,1760205229306,5e-05
BINANCE:BTCUSDT,111964.31,1760205229306,0.0001
BINANCE:BTCUSDT,111964.31,1760205229306,0.0001
BINANCE:BTCUSDT,111964.09,1760205229306,5e-05
BINANCE:BTCUSDT,111964.09,1760205229306,0.0134
BINANCE:BTCUSDT,111964.09,1760205229306,5e-05
BINANCE:BTCUSDT,111964.09,1760205229306,5e-05
BINANCE:BTCUSDT,111964.09,1760205229306,5e-05
BINANCE:BTCUSDT,111964.08,1760205229306,0.0001
BINANCE:BTCUSDT,111962.25,1760205229307,0.00357
BINANCE:BTCUSDT,111962.25,1760205229307,5e-05
BINANCE:BTCUSDT,111962.25,1760205229307,5e-05
BINANCE:BTCUSDT,111962.25,1760205229307,5e-05
BINANCE:BTCUSDT,111962.24,1760205229307,0.0001
BINANCE:BTCUSDT,111961.59,1760205229307,5e-05
BINANCE:BTCUSDT,111961.59,1760205229307,5e-05
BINANCE:BTCUSDT,111961.59,1760205229307,5e-05
BINANCE:BTCUSDT,111961.58,1760205229307,0.32121
BINANCE:BTCUSDT,111961.58,1760205229307,5e-05
BINANCE:BTCUSDT,111960.84,1760205229307,5e-05
BINANCE:BTCUSDT,111960.84,1760205229307,5e-05
BINANCE:BTCUSDT,111960.84,1760205229307,5e-05
BINANCE:BTCUSDT,111960.57,1760205229307,0.00536
BINANCE:BTCUSDT,111960.15,1760205229307,5e-05
BINANCE:BTCUSDT,111960.15,1760205229307,5e-05
BINANCE:BTCUSDT,111960.15,1760205229307,5e-05
BINANCE:BTCUSDT,111960.14,1760205229307,0.0332
BINANCE:BTCUSDT,111960.14,1760205229307,5e-05
BINANCE:BTCUSDT,111960.14,1760205229307,5e-05
BINANCE:BTCUSDT,111960.14,1760205229307,5e-05
BINANCE:BTCUSDT,111960.14,1760205229307,5e-05
BINANCE:BTCUSDT,111960,1760205229307,5e-05
BINANCE:BTCUSDT,111959.28,1760205229308,0.01212
BINANCE:BTCUSDT,111959.28,1760205229308,0.0012
BINANCE:BTCUSDT,111964.48,1760205229042,0.05188
BINANCE:BTCUSDT,111964.49,1760205229092,0.00301
BINANCE:BTCUSDT,111959.28,1760205229309,0.00716
BINANCE:BTCUSDT,111959.28,1760205229309,5e-05
BINANCE:BTCUSDT,111959.28,1760205229309,5e-05
BINANCE:BTCUSDT,111959.28,1760205229309,5e-05
BINANCE:BTCUSDT,111959.28,1760205229309,5e-05
BINANCE:BTCUSDT,111959.28,1760205229309,5e-05
BINANCE:BTCUSDT,111959.28,1760205229309,5e-05
BINANCE:BTCUSDT,111959.28,1760205229309,5e-05
BINANCE:BTCUSDT,111958.5,1760205229309,5e-05
BINANCE:BTCUSDT,111958.34,1760205229309,5e-05
BINANCE:BTCUSDT,111958.34,1760205229309,5e-05
BINANCE:BTCUSDT,111958.33,1760205229309,0.01786
BINANCE:BTCUSDT,111957,1760205229309,0.01
BINANCE:BTCUSDT,111957,1760205229309,5e-05
BINANCE:BTCUSDT,111957,1760205229309,5e-05
BINANCE:BTCUSDT,111957,1760205229309,5e-05
BINANCE:BTCUSDT,111957,1760205229309,5e-05
BINANCE:BTCUSDT,111956.1,1760205229309,5e-05
BINANCE:BTCUSDT,111956.1,1760205229309,5e-05
BINANCE:BTCUSDT,111956.1,1760205229309,5e-05
BINANCE:BTCUSDT,111956.09,1760205229309,5e-05
BINANCE:BTCUSDT,111956.09,1760205229309,5e-05
BINANCE:BTCUSDT,111956.09,1760205229309,5e-05
BINANCE:BTCUSDT,111956.08,1760205229309,0.00038
BINANCE:BTCUSDT,111956.08,1760205229309,0.18836
BINANCE:BTCUSDT,111956.08,1760205229310,0.13248
BINANCE:BTCUSDT,111956.08,1760205229310,0.02326
BINANCE:BTCUSDT,111956.08,1760205229310,0.29796
BINANCE:BTCUSDT,111956.08,1760205229310,0.01646
BINANCE:BTCUSDT,111956.08,1760205229312,0.01788
BINANCE:BTCUSDT,111956.08,1760205229313,0.00044
BINANCE:BTCUSDT,111956,1760205229313,0.014
BINANCE:BTCUSDT,111956,1760205229313,0.01562
BINANCE:BTCUSDT,111956,1760205229313,5e-05
BINANCE:BTCUSDT,111956,1760205229313,5e-05
BINANCE:BTCUSDT,111956,1760205229313,5e-05
BINANCE:BTCUSDT,111955.82,1760205229313,0.00011
BINANCE:BTCUSDT,111955.82,1760205229313,0.01628
BINANCE:BTCUSDT,111954.56,1760205229314,5e-05
BINANCE:BTCUSDT,111954.56,1760205229314,5e-05
BINANCE:BTCUSDT,111954.56,1760205229314,5e-05
BINANCE:BTCUSDT,111954.18,1760205229314,5e-05
BINANCE:BTCUSDT,111954.18,1760205229314,5e-05
BINANCE:BTCUSDT,111954.18,1760205229314,5e-05
BINANCE:BTCUSDT,111954.04,1760205229314,5e-05
BINANCE:BTCUSDT,111954.04,1760205229314,5e-05
BINANCE:BTCUSDT,111954.04,1760205229314,5e-05
BINANCE:BTCUSDT,111953.65,1760205229314,5e-05
BINANCE:BTCUSDT,111953.59,1760205229314,0.00357
BINANCE:BTCUSDT,111953.59,1760205229314,5e-05
BINANCE:BTCUSDT,111953.59,1760205229314,5e-05
BINANCE:BTCUSDT,111953.59,1760205229314,5e-05
BINANCE:BTCUSDT,111953.31,1760205229314,7e-05
BINANCE:BTCUSDT,111953.28,1760205229314,8e-05
BINANCE:BTCUSDT,111953.28,1760205229314,0.003
BINANCE:BTCUSDT,111953.28,1760205229314,0.00744
BINANCE:BTCUSDT,111953.29,1760205229316,0.02944
BINANCE:BTCUSDT,111953.28,1760205229316,0.01929
BINANCE:BTCUSDT,111953.28,1760205229316,5e-05
BINANCE:BTCUSDT,111953.28,1760205229316,5e-05
BINANCE:BTCUSDT,111953.28,1760205229316,5e-05
BINANCE:BTCUSDT,111952.44,1760205229316,5e-05
BINANCE:BTCUSDT,111951.92,1760205229316,0.17845
BINANCE:BTCUSDT,111951.3,1760205229316,5e-05
BINANCE:BTCUSDT,111951.3,1760205229316,5e-05
BINANCE:BTCUSDT,111951.3,1760205229316,5e-05
BINANCE:BTCUSDT,111951.18,1760205229316,0.00326
BINANCE:BTCUSDT,111951.18,1760205229316,5e-05
BINANCE:BTCUSDT,111951.18,1760205229316,5e-05
BINANCE:BTCUSDT,111951.18,1760205229316,5e-05
BINANCE:BTCUSDT,111950.42,1760205229316,0.0001
BINANCE:BTCUSDT,111950.31,1760205229316,0.00073
BINANCE:BTCUSDT,111950.3,1760205229316,5e-05
BINANCE:BTCUSDT,111949.92,1760205229316,0.07692
BINANCE:BTCUSDT,111949.92,1760205229317,0.01147
BINANCE:BTCUSDT,111949.65,1760205229321,0.00069
BINANCE:BTCUSDT,111949.53,1760205229321,5e-05
BINANCE:BTCUSDT,111949.21,1760205229321,5e-05
BINANCE:BTCUSDT,111949.21,1760205229321,5e-05
BINANCE:BTCUSDT,111949.21,1760205229321,5e-05
BINANCE:BTCUSDT,111949.2,1760205229321,5e-05
BINANCE:BTCUSDT,111949.2,1760205229321,5e-05
BINANCE:BTCUSDT,111949.2,1760205229321,5e-05
BINANCE:BTCUSDT,111948.01,1760205229325,5e-05
BINANCE:BTCUSDT,111948.01,1760205229325,5e-05
BINANCE:BTCUSDT,111948.01,1760205229325,5e-05
BINANCE:BTCUSDT,111948.01,1760205229325,5e-05
BINANCE:BTCUSDT,111948.01,1760205229325,5e-05
BINANCE:BTCUSDT,111948.01,1760205229325,5e-05
BINANCE:BTCUSDT,111948,1760205229325,0.06021
BINANCE:BTCUSDT,111948,1760205229325,5e-05
BINANCE:BTCUSDT,111948,1760205229325,5e-05
BINANCE:BTCUSDT,111948,1760205229325,5e-05
BINANCE:BTCUSDT,111947.99,1760205229325,0.0001
BINANCE:BTCUSDT,111947.68,1760205229325,5e-05
BINANCE:BTCUSDT,111947.68,1760205229325,5e-05
BINANCE:BTCUSDT,111947.68,1760205229325,5e-05
BINANCE:BTCUSDT,111947.67,1760205229325,0.02079
BINANCE:BTCUSDT,111947.67,1760205229325,0.00602
BINANCE:BTCUSDT,111947.67,1760205229325,5e-05
BINANCE:BTCUSDT,111947.67,1760205229325,5e-05
BINANCE:BTCUSDT,111947.67,1760205229325,5e-05
BINANCE:BTCUSDT,111947.66,1760205229325,0.0001
BINANCE:BTCUSDT,111946.95,1760205229325,5e-05
BINANCE:BTCUSDT,111946.89,1760205229325,5e-05
BINANCE:BTCUSDT,111946.89,1760205229325,5e-05
BINANCE:BTCUSDT,111946.89,1760205229325,5e-05
BINANCE:BTCUSDT,111946.88,1760205229325,0.00534
BINANCE:BTCUSDT,111946.88,1760205229326,0.05686
BINANCE:BTCUSDT,111946.88,1760205229326,5e-05
BINANCE:BTCUSDT,111946.88,1760205229326,5e-05
BINANCE:BTCUSDT,111946.88,1760205229326,5e-05
BINANCE:BTCUSDT,111946.38,1760205229326,5e-05
BINANCE:BTCUSDT,111946.09,1760205229326,0.00111
BINANCE:BTCUSDT,111946.09,1760205229326,5e-05
BINANCE:BTCUSDT,111946.09,1760205229326,5e-05
BINANCE:BTCUSDT,111946.09,1760205229326,5e-05
BINANCE:BTCUSDT,111945.45,1760205229326,0.00338
BINANCE:BTCUSDT,111945.45,1760205229326,5e-05
BINANCE:BTCUSDT,111945.45,1760205229326,5e-05
BINANCE:BTCUSDT,111945.45,1760205229326,5e-05
BINANCE:BTCUSDT,111945.21,1760205229326,0.00578
BINANCE:BTCUSDT,111945.21,1760205229326,5e-05
BINANCE:BTCUSDT,111945.21,1760205229326,5e-05
BINANCE:BTCUSDT,111945.21,1760205229326,5e-05
BINANCE:BTCUSDT,111944.83,1760205229326,0.0001
BINANCE:BTCUSDT,111943.99,1760205229326,0.0015
BINANCE:BTCUSDT,111943.57,1760205229326,0.01771
BINANCE:BTCUSDT,111943.57,1760205229326,5e-05
BINANCE:BTCUSDT,111943.57,1760205229326,5e-05
BINANCE:BTCUSDT,111943.57,1760205229326,5e-05
BINANCE:BTCUSDT,111943.26,1760205229326,5e-05
BINANCE:BTCUSDT,111942.86,1760205229326,5e-05
BINANCE:BTCUSDT,111942.14,1760205229326,7e-05
BINANCE:BTCUSDT,111941.85,1760205229326,0.0001
BINANCE:BTCUSDT,111941.44,1760205229326,6e-05
BINANCE:BTCUSDT,111940.49,1760205229326,0.003
BINANCE:BTCUSDT,111940.32,1760205229326,5e-05
BINANCE:BTCUSDT,111940.13,1760205229326,5e-05
BINANCE:BTCUSDT,111940,1760205229326,5e-05
BINANCE:BTCUSDT,111940,1760205229326,0.13572
BINANCE:BTCUSDT,111939.85,1760205229330,0.00022
BINANCE:BTCUSDT,111939.85,1760205229330,5e-05
BINANCE:BTCUSDT,111939.85,1760205229330,5e-05
BINANCE:BTCUSDT,111939.85,1760205229330,5e-05
BINANCE:BTCUSDT,111938.4,1760205229330,0.0015
BINANCE:BTCUSDT,111937.73,1760205229330,0.01713
BINANCE:BTCUSDT,111937.73,1760205229339,0.019
BINANCE:BTCUSDT,111937.73,1760205229340,0.02
BINANCE:BTCUSDT,111937.73,1760205229357,5e-05
BINANCE:BTCUSDT,111937.73,1760205229357,5e-05
BINANCE:BTCUSDT,111937.73,1760205229357,5e-05
BINANCE:BTCUSDT,111937.73,1760205229357,5e-05
BINANCE:BTCUSDT,111937.73,1760205229357,5e-05
BINANCE:BTCUSDT,111937.73,1760205229357,5e-05
BINANCE:BTCUSDT,111937.73,1760205229357,5e-05
BINANCE:BTCUSDT,111937.73,1760205229357,0.00134
BINANCE:BTCUSDT,111937.73,1760205229357,5e-05
BINANCE:BTCUSDT,111937.73,1760205229357,5e-05
BINANCE:BTCUSDT,111937.73,1760205229357,5e-05
BINANCE:BTCUSDT,111937.73,1760205229357,5e-05
BINANCE:BTCUSDT,111937.73,1760205229357,0.01268
BINANCE:BTCUSDT,111937.73,1760205229357,5e-05
BINANCE:BTCUSDT,111937.73,1760205229357,5e-05
BINANCE:BTCUSDT,111937.73,1760205229357,5e-05
BINANCE:BTCUSDT,111937.73,1760205229357,5e-05
BINANCE:BTCUSDT,111937.73,1760205229357,5e-05
BINANCE:BTCUSDT,111937.73,1760205229357,5e-05
BINANCE:BTCUSDT,111937.73,1760205229357,5e-05
BINANCE:BTCUSDT,111937.73,1760205229357,0.0018
BINANCE:BTCUSDT,111937.73,1760205229357,5e-05
BINANCE:BTCUSDT,111937.73,1760205229357,5e-05
BINANCE:BTCUSDT,111937.73,1760205229357,0.03886
BINANCE:BTCUSDT,111937.73,1760205229365,0.017
BINANCE:BTCUSDT,111937.74,1760205229602,0.01
BINANCE:BTCUSDT,111937.73,1760205229605,0.00099
BINANCE:BTCUSDT,111937.73,1760205230503,0.0002
BINANCE:BTCUSDT,111937.73,1760205230600,0.0004
BINANCE:BTCUSDT,111937.74,1760205230696,0.00033
BINANCE:BTCUSDT,111937.74,1760205231455,0.01337
BINANCE:BTCUSDT,111778.89,1760276602861,0.00712
BINANCE:BTCUSDT,111778.9,1760276604111,5e-05
BINANCE:BTCUSDT,111778.9,1760276604111,5e-05
BINANCE:BTCUSDT,111778.9,1760276604111,5e-05
BINANCE:BTCUSDT,111778.9,1760276604111,5e-05
BINANCE:BTCUSDT,111778.9,1760276604111,5e-05
BINANCE:BTCUSDT,111778.9,1760276604111,5e-05
BINANCE:BTCUSDT,111778.9,1760276604111,0.00102
BINANCE:BTCUSDT,111778.9,1760276604111,0.00044
BINANCE:BTCUSDT,111778.9,1760276604116,0.00213
BINANCE:BTCUSDT,111778.9,1760276604116,5e-05
BINANCE:BTCUSDT,111778.9,1760276604116,5e-05
BINANCE:BTCUSDT,111778.9,1760276604116,5e-05
BINANCE:BTCUSDT,111778.9,1760276604116,5e-05
BINANCE:BTCUSDT,111778.9,1760276604116,0.0001
BINANCE:BTCUSDT,111778.9,1760276604116,0.0001
BINANCE:BTCUSDT,111778.9,1760276604116,5e-05
BINANCE:BTCUSDT,111778.9,1760276604116,5e-05
BINANCE:BTCUSDT,111778.9,1760276604116,5e-05
BINANCE:BTCUSDT,111778.9,1760276604116,0.02676
BINANCE:BTCUSDT,111778.9,1760276604116,5e-05
BINANCE:BTCUSDT,111778.9,1760276604116,5e-05
BINANCE:BTCUSDT,111778.9,1760276604116,5e-05
BINANCE:BTCUSDT,111778.9,1760276604116,5e-05
BINANCE:BTCUSDT,111778.9,1760276604116,5e-05
BINANCE:BTCUSDT,111778.9,1760276604116,5e-05
BINANCE:BTCUSDT,111778.9,1760276604116,5e-05
BINANCE:BTCUSDT,111778.9,1760276604116,0.00024
BINANCE:BTCUSDT,111778.9,1760276604116,5e-05
BINANCE:BTCUSDT,111778.9,1760276604116,5e-05
BINANCE:BTCUSDT,111778.9,1760276604116,5e-05
BINANCE:BTCUSDT,111778.9,1760276604116,5e-05
BINANCE:BTCUSDT,111778.9,1760276604116,5e-05
BINANCE:BTCUSDT,111778.9,1760276604116,5e-05
BINANCE:BTCUSDT,111778.9,1760276604116,5e-05
BINANCE:BTCUSDT,111778.9,1760276604116,5e-05
BINANCE:BTCUSDT,111778.91,1760276604116,5e-05
BINANCE:BTCUSDT,111778.91,1760276604116,5e-05
BINANCE:BTCUSDT,111778.91,1760276604116,5e-05
BINANCE:BTCUSDT,111778.91,1760276604116,5e-05
BINANCE:BTCUSDT,111778.91,1760276604116,5e-05
BINANCE:BTCUSDT,111778.91,1760276604116,0.0001
BINANCE:BTCUSDT,111778.91,1760276604116,5e-05
BINANCE:BTCUSDT,111778.91,1760276604116,5e-05
BINANCE:BTCUSDT,111778.91,1760276604116,5e-05
BINANCE:BTCUSDT,111778.91,1760276604116,0.0001
BINANCE:BTCUSDT,111778.91,1760276604116,5e-05
BINANCE:BTCUSDT,111778.91,1760276604116,5e-05
BINANCE:BTCUSDT,111778.91,1760276604116,5e-05
BINANCE:BTCUSDT,111778.91,1760276604116,5e-05
BINANCE:BTCUSDT,111778.91,1760276604116,5e-05
BINANCE:BTCUSDT,111778.91,1760276604116,5e-05
BINANCE:BTCUSDT,111778.91,1760276604116,5e-05
BINANCE:BTCUSDT,111778.91,1760276604116,5e-05
BINANCE:BTCUSDT,111778.91,1760276604116,5e-05
BINANCE:BTCUSDT,111778.91,1760276604116,5e-05
BINANCE:BTCUSDT,111778.92,1760276604116,0.0001
BINANCE:BTCUSDT,111778.98,1760276604116,0.0001
BINANCE:BTCUSDT,111779.45,1760276604116,5e-05
BINANCE:BTCUSDT,111779.85,1760276604116,0.0001
BINANCE:BTCUSDT,111780.38,1760276604116,5e-05
BINANCE:BTCUSDT,111781.92,1760276604116,5e-05
BINANCE:BTCUSDT,111781.92,1760276604116,5e-05
BINANCE:BTCUSDT,111782.12,1760276604116,5e-05
BINANCE:BTCUSDT,111782.12,1760276604116,5e-05
BINANCE:BTCUSDT,111782.12,1760276604116,5e-05
BINANCE:BTCUSDT,111782.5,1760276604116,5e-05
BINANCE:BTCUSDT,111782.5,1760276604116,5e-05
BINANCE:BTCUSDT,111782.5,1760276604116,5e-05
BINANCE:BTCUSDT,111782.51,1760276604116,5e-05
BINANCE:BTCUSDT,111782.51,1760276604116,0.045
BINANCE:BTCUSDT,111782.51,1760276604116,5e-05
BINANCE:BTCUSDT,111782.51,1760276604116,0.00259
BINANCE:BTCUSDT,111782.51,1760276604116,5e-05
BINANCE:BTCUSDT,111782.51,1760276604116,5e-05
BINANCE:BTCUSDT,111782.51,1760276604116,0.0001
BINANCE:BTCUSDT,111782.51,1760276604116,5e-05
BINANCE:BTCUSDT,111782.51,1760276604116,5e-05
BINANCE:BTCUSDT,111782.51,1760276604116,5e-05
BINANCE:BTCUSDT,111782.51,1760276604116,5e-05
BINANCE:BTCUSDT,111782.52,1760276604116,0.00537
BINANCE:BTCUSDT,111782.52,1760276604116,5e-05
BINANCE:BTCUSDT,111782.53,1760276604116,0.0001
BINANCE:BTCUSDT,111782.67,1760276604116,0.00895
BINANCE:BTCUSDT,111782.67,1760276604116,5e-05
BINANCE:BTCUSDT,111782.67,1760276604116,5e-05
BINANCE:BTCUSDT,111782.67,1760276604116,5e-05
BINANCE:BTCUSDT,111782.67,1760276604116,5e-05
BINANCE:BTCUSDT,111782.67,1760276604116,5e-05
BINANCE:BTCUSDT,111782.67,1760276604116,5e-05
BINANCE:BTCUSDT,111782.67,1760276604116,5e-05
BINANCE:BTCUSDT,111782.68,1760276604116,0.0001
BINANCE:BTCUSDT,111782.8,1760276604116,5e-05
BINANCE:BTCUSDT,111782.81,1760276604116,0.00537
BINANCE:BTCUSDT,111782.81,1760276604116,5e-05
BINANCE:BTCUSDT,111783,1760276604116,0.00989
BINANCE:BTCUSDT,111783,1760276604116,5e-05
BINANCE:BTCUSDT,111783,1760276604116,5e-05
BINANCE:BTCUSDT,111783,1760276604116,5e-05
BINANCE:BTCUSDT,111783,1760276604116,5e-05
BINANCE:BTCUSDT,111783.51,1760276604116,5e-05
BINANCE:BTCUSDT,111784.34,1760276604116,5e-05
BINANCE:BTCUSDT,111784.34,1760276604116,5e-05
BINANCE:BTCUSDT,111784.37,1760276604116,5e-05
BINANCE:BTCUSDT,111784.37,1760276604116,5e-05
BINANCE:BTCUSDT,111784.37,1760276604116,5e-05
BINANCE:BTCUSDT,111784.38,1760276604203,0.00176
BINANCE:BTCUSDT,111784.38,1760276604300,0.00176
BINANCE:BTCUSDT,111784.38,1760276604396,0.00176
BINANCE:BTCUSDT,111784.37,1760276604442,0.00056
BINANCE:BTCUSDT,111784.38,1760276604493,0.00011
BINANCE:BTCUSDT,111784.38,1760276604507,0.00176
BINANCE:BTCUSDT,111784.38,1760276604814,0.00176
BINANCE:BTCUSDT,111784.38,1760276604612,0.00176
BINANCE:BTCUSDT,111784.38,1760276604705,0.00176
BINANCE:BTCUSDT,111784.38,1760276604909,0.00176
BINANCE:BTCUSDT,111784.38,1760276604999,0.00176
BINANCE:BTCUSDT,111784.38,1760276605036,0.00039
BINANCE:BTCUSDT,111784.38,1760276605104,0.00176
BINANCE:BTCUSDT,111784.38,1760276605212,0.00176
BINANCE:BTCUSDT,111784.37,1760276605241,5e-05
BINANCE:BTCUSDT,111784.38,1760276605322,0.00176
BINANCE:BTCUSDT,111784.38,1760276605423,0.00176
BINANCE:BTCUSDT,111784.38,1760276605524,0.00176
BINANCE:BTCUSDT,111784.38,1760276605620,0.00176
BINANCE:BTCUSDT,111784.38,1760276605712,0.00176
BINANCE:BTCUSDT,111784.38,1760276605806,0.00176
BINANCE:BTCUSDT,111784.38,1760276605909,0.00176
BINANCE:BTCUSDT,111784.37,1760276606542,0.00052
BINANCE:BTCUSDT,111784.37,1760276606589,0.00071
BINANCE:BTCUSDT,111784.38,1760276606702,0.03833
BINANCE:BTCUSDT,111784.38,1760276606839,0.00046
BINANCE:BTCUSDT,111385,1760276993555,0.0009
BINANCE:BTCUSDT,111385,1760276993882,0.00013
BINANCE:BTCUSDT,111385,1760276994006,0.00454
BINANCE:BTCUSDT,111385,1760276994008,0.00206
BINANCE:BTCUSDT,111384.99,1760276994134,0.24116
BINANCE:BTCUSDT,111384.99,1760276994134,0.00169
BINANCE:BTCUSDT,111384.99,1760276994134,0.0006
BINANCE:BTCUSDT,111384.99,1760276994134,0.0001
BINANCE:BTCUSDT,111384.99,1760276994134,0.02545
BINANCE:BTCUSDT,111384.99,1760276994440,0.00013
BINANCE:BTCUSDT,111384.99,1760276994630,0.045
BINANCE:BTCUSDT,111384.99,1760276994680,0.12569
BINANCE:BTCUSDT,111384.99,1760276994680,0.00051
BINANCE:BTCUSDT,111384.99,1760276994680,0.00179
BINANCE:BTCUSDT,111384.99,1760276994680,0.00045
BINANCE:BTCUSDT,111384.99,1760276994680,5e-05
BINANCE:BTCUSDT,111384.99,1760276994680,5e-05
BINANCE:BTCUSDT,111384.99,1760276994680,5e-05
BINANCE:BTCUSDT,111384.99,1760276994680,0.06081
BINANCE:BTCUSDT,111384.99,1760276994680,5e-05
BINANCE:BTCUSDT,111384.99,1760276994680,5e-05
BINANCE:BTCUSDT,111384.99,1760276994680,5e-05
BINANCE:BTCUSDT,111384.99,1760276994680,5e-05
BINANCE:BTCUSDT,111384.99,1760276994680,5e-05
BINANCE:BTCUSDT,111384.99,1760276994680,0.0127
BINANCE:BTCUSDT,111384.99,1760276994680,0.0284
BINANCE:BTCUSDT,111384.99,1760276994680,5e-05
BINANCE:BTCUSDT,111384.99,1760276994680,5e-05
BINANCE:BTCUSDT,111384.99,1760276994680,5e-05
BINANCE:BTCUSDT,111384.99,1760276994680,5e-05
BINANCE:BTCUSDT,111384.99,1760276994680,5e-05
BINANCE:BTCUSDT,111384.99,1760276994680,5e-05
BINANCE:BTCUSDT,111384.99,1760276994680,5e-05
BINANCE:BTCUSDT,111384.99,1760276994680,5e-05
BINANCE:BTCUSDT,111384.99,1760276994680,5e-05
BINANCE:BTCUSDT,111384.99,1760276994680,5e-05
BINANCE:BTCUSDT,111384.99,1760276994680,5e-05
BINANCE:BTCUSDT,111384.99,1760276994680,0.0001
BINANCE:BTCUSDT,111384.99,1760276994680,0.0376
